,D,L,P,G,X,DH,CHF,T
9435,0.00581,1.0,11760000.0,5030.0,0.071,250000.0,2446000.0,552.66
9436,0.00581,1.0,11760000.0,5030.0,0.11,136000.0,1967000.0,573.92
9437,0.00578,2.0,11760000.0,1493.0,0.309,1067000.0,1540000.0,369.99
9438,0.00578,2.0,11760000.0,1493.0,0.302,982000.0,1440000.0,390.24
9439,0.00578,2.0,11760000.0,1493.0,0.324,897000.0,1376000.0,410.34999999999997
9440,0.00578,2.0,11760000.0,1493.0,0.334,815000.0,1303000.0,429.58
9441,0.00578,2.0,11760000.0,1493.0,0.351,728000.0,1232000.0,449.73
9442,0.00578,2.0,11760000.0,1493.0,0.373,629000.0,1156000.0,472.28
9443,0.00578,2.0,11760000.0,1493.0,0.398,542000.0,1095000.0,491.68999999999994
9444,0.00578,2.0,11760000.0,1493.0,0.393,444000.0,986000.0,512.96
9445,0.00578,2.0,11760000.0,1493.0,0.4,351000.0,896000.0,532.45
9446,0.00578,2.0,11760000.0,1493.0,0.434,250000.0,836000.0,552.66
9447,0.00578,2.0,11760000.0,1493.0,0.422,142000.0,704000.0,572.8499999999999
9448,0.00578,2.0,11760000.0,1493.0,0.425,24000.0,575000.0,592.63
9449,0.00578,2.0,11760000.0,3441.0,0.062,1071000.0,2819000.0,369.03999999999996
9450,0.00578,2.0,11760000.0,3441.0,0.068,978000.0,2607000.0,391.19
9451,0.00578,2.0,11760000.0,3441.0,0.091,897000.0,2472000.0,410.34999999999997
9452,0.00578,2.0,11760000.0,3441.0,0.09,811000.0,2258000.0,430.51
9453,0.00578,2.0,11760000.0,3441.0,0.098,723000.0,2068000.0,450.88
9454,0.00578,2.0,11760000.0,3441.0,0.109,638000.0,1895000.0,470.25
9455,0.00578,2.0,11760000.0,3441.0,0.125,542000.0,1710000.0,491.68999999999994
9456,0.00578,2.0,11760000.0,3441.0,0.152,448000.0,1559000.0,512.11
9457,0.00578,2.0,11760000.0,3441.0,0.174,351000.0,1389000.0,532.45
9458,0.00578,2.0,11760000.0,3441.0,0.203,250000.0,1229000.0,552.66
9459,0.00578,2.0,11760000.0,3441.0,0.251,147000.0,1121000.0,571.95
9460,0.00578,2.0,11760000.0,3441.0,0.299,24000.0,953000.0,592.63
9461,0.00578,2.0,11760000.0,4966.0,0.016,1071000.0,3861000.0,369.03999999999996
9462,0.00578,2.0,11760000.0,4966.0,0.008,982000.0,3512000.0,390.24
9463,0.00578,2.0,11760000.0,4997.0,0.04,897000.0,3361000.0,410.34999999999997
9464,0.00578,2.0,11760000.0,4976.0,0.072,811000.0,3190000.0,430.51
9465,0.00578,2.0,11760000.0,5029.0,0.085,728000.0,2978000.0,449.73
9466,0.00578,2.0,11760000.0,5029.0,0.081,638000.0,2645000.0,470.25
9467,0.00578,2.0,11760000.0,5029.0,0.093,542000.0,2353000.0,491.68999999999994
9468,0.00578,2.0,11760000.0,5029.0,0.104,448000.0,2068000.0,512.11
9469,0.00578,2.0,11760000.0,5029.0,0.129,346000.0,1813000.0,533.48
9470,0.00578,2.0,11760000.0,5029.0,0.162,255000.0,1630000.0,551.69
9471,0.00578,2.0,11760000.0,5029.0,0.206,142000.0,1422000.0,572.8499999999999
9472,0.00578,2.0,11760000.0,5029.0,0.271,27000.0,1280000.0,592.17
9473,0.00578,3.0,11760000.0,1493.0,0.351,1067000.0,1064000.0,369.99
9474,0.00578,3.0,11760000.0,1493.0,0.356,987000.0,1010000.0,389.04999999999995
9475,0.00578,3.0,11760000.0,1493.0,0.39,897000.0,976000.0,410.34999999999997
9476,0.00578,3.0,11760000.0,1493.0,0.388,811000.0,911000.0,430.51
9477,0.00578,3.0,11760000.0,1493.0,0.41,723000.0,869000.0,450.88
9478,0.00578,3.0,11760000.0,1493.0,0.415,634000.0,811000.0,471.15999999999997
9479,0.00578,3.0,11760000.0,1493.0,0.422,542000.0,752000.0,491.68999999999994
9480,0.00578,3.0,11760000.0,1493.0,0.425,453000.0,691000.0,511.03999999999996
9481,0.00578,3.0,11760000.0,1493.0,0.41,356000.0,610000.0,531.42
9482,0.00578,3.0,11760000.0,1493.0,0.39,250000.0,518000.0,552.66
9483,0.00578,3.0,11760000.0,1493.0,0.38,142000.0,433000.0,572.8499999999999
9484,0.00578,3.0,11760000.0,3314.0,0.111,1067000.0,1900000.0,369.99
9485,0.00578,3.0,11760000.0,3314.0,0.125,982000.0,1791000.0,390.24
9486,0.00578,3.0,11760000.0,3314.0,0.12,897000.0,1647000.0,410.34999999999997
9487,0.00578,3.0,11760000.0,3314.0,0.145,723000.0,1418000.0,450.88
9488,0.00578,3.0,11760000.0,3314.0,0.156,634000.0,1299000.0,471.15999999999997
9489,0.00578,3.0,11760000.0,3314.0,0.171,542000.0,1188000.0,491.68999999999994
9490,0.00578,3.0,11760000.0,3314.0,0.203,448000.0,1100000.0,512.11
9491,0.00578,3.0,11760000.0,3314.0,0.238,346000.0,1005000.0,533.48
9492,0.00578,3.0,11760000.0,3314.0,0.267,250000.0,914000.0,552.66
9493,0.00578,3.0,11760000.0,3314.0,0.28,142000.0,766000.0,572.8499999999999
9494,0.00578,3.0,11760000.0,3314.0,0.276,30000.0,576000.0,591.7
9495,0.00578,3.0,11760000.0,4997.0,0.09,1071000.0,2814000.0,369.03999999999996
9496,0.00578,3.0,11760000.0,4997.0,0.1,982000.0,2628000.0,390.24
9497,0.00578,3.0,11760000.0,4997.0,0.107,897000.0,2442000.0,410.34999999999997
9498,0.00578,3.0,11760000.0,4997.0,0.105,811000.0,2232000.0,430.51
9499,0.00578,3.0,11760000.0,4997.0,0.095,728000.0,2005000.0,449.73
9500,0.00578,3.0,11760000.0,4966.0,0.131,634000.0,1878000.0,471.15999999999997
9501,0.00578,3.0,11760000.0,4997.0,0.213,448000.0,1688000.0,512.11
9502,0.00578,3.0,11760000.0,4976.0,0.222,351000.0,1479000.0,532.45
9503,0.00578,3.0,11760000.0,5029.0,0.241,250000.0,1308000.0,552.66
9504,0.00578,3.0,11760000.0,5050.0,0.287,142000.0,1188000.0,572.8499999999999
9505,0.00578,3.0,11760000.0,5050.0,0.345,24000.0,1066000.0,592.63
9506,0.00585,4.0,11760000.0,1499.0,0.411,1071000.0,852000.0,369.03999999999996
9507,0.00585,4.0,11760000.0,1499.0,0.425,976000.0,809000.0,391.65999999999997
9508,0.00585,4.0,11760000.0,1499.0,0.437,893000.0,772000.0,411.28999999999996
9509,0.00585,4.0,11760000.0,1499.0,0.433,811000.0,724000.0,430.51
9510,0.00585,4.0,11760000.0,1499.0,0.44,723000.0,681000.0,450.88
9511,0.00585,4.0,11760000.0,1499.0,0.433,638000.0,631000.0,470.25
9512,0.00585,4.0,11760000.0,1499.0,0.43,542000.0,579000.0,491.68999999999994
9513,0.00585,4.0,11760000.0,1499.0,0.404,448000.0,510000.0,512.11
9514,0.00585,4.0,11760000.0,1499.0,0.406,351000.0,458000.0,532.45
9515,0.00585,4.0,11760000.0,1499.0,0.397,242000.0,393000.0,554.21
9516,0.00585,4.0,11760000.0,1499.0,0.387,139000.0,331000.0,573.38
9517,0.00585,4.0,11760000.0,1499.0,0.413,30000.0,289000.0,591.7
9518,0.00585,4.0,11760000.0,3297.0,0.136,1067000.0,1470000.0,369.99
9519,0.00585,4.0,11760000.0,3297.0,0.16,982000.0,1403000.0,390.24
9520,0.00585,4.0,11760000.0,3297.0,0.179,897000.0,1326000.0,410.34999999999997
9521,0.00585,4.0,11760000.0,3297.0,0.186,811000.0,1236000.0,430.51
9522,0.00585,4.0,11760000.0,3297.0,0.192,723000.0,1138000.0,450.88
9523,0.00585,4.0,11760000.0,3297.0,0.226,634000.0,1083000.0,471.15999999999997
9524,0.00585,4.0,11760000.0,3297.0,0.256,540000.0,1017000.0,492.13
9525,0.00585,4.0,11760000.0,3297.0,0.287,448000.0,953000.0,512.11
9526,0.00585,4.0,11760000.0,3297.0,0.305,351000.0,864000.0,532.45
9527,0.00585,4.0,11760000.0,3297.0,0.304,250000.0,741000.0,552.66
9528,0.00585,4.0,11760000.0,3297.0,0.316,142000.0,631000.0,572.8499999999999
9529,0.00585,4.0,11760000.0,3297.0,0.344,27000.0,529000.0,592.17
9530,0.00585,4.0,11760000.0,4992.0,0.063,1067000.0,2063000.0,369.99
9531,0.00585,4.0,11760000.0,4992.0,0.084,978000.0,1942000.0,391.19
9532,0.00585,4.0,11760000.0,4992.0,0.09,902000.0,1814000.0,409.16999999999996
9533,0.00585,4.0,11760000.0,4992.0,0.109,811000.0,1697000.0,430.51
9534,0.00585,4.0,11760000.0,4992.0,0.131,723000.0,1581000.0,450.88
9535,0.00585,4.0,11760000.0,4992.0,0.163,631000.0,1496000.0,471.83
9536,0.00585,4.0,11760000.0,5034.0,0.192,542000.0,1413000.0,491.68999999999994
9537,0.00585,4.0,11760000.0,5034.0,0.228,448000.0,1322000.0,512.11
9538,0.00585,4.0,11760000.0,5034.0,0.262,351000.0,1221000.0,532.45
9539,0.00585,4.0,11760000.0,5003.0,0.311,250000.0,1140000.0,552.66
9540,0.00585,4.0,11760000.0,5003.0,0.338,142000.0,1005000.0,572.8499999999999
9541,0.00585,4.0,11760000.0,5003.0,0.362,30000.0,848000.0,591.7
9542,0.00585,6.0,11760000.0,1499.0,0.371,351000.0,290000.0,532.45
9543,0.00585,6.0,11760000.0,3328.0,0.287,356000.0,568000.0,531.42
9544,0.00585,6.0,11760000.0,3349.0,0.324,244000.0,517000.0,553.8199999999999
9545,0.00585,6.0,11760000.0,3349.0,0.327,142000.0,437000.0,572.8499999999999
9546,0.00585,6.0,11760000.0,3349.0,0.388,30000.0,404000.0,591.7
9547,0.00585,6.0,11760000.0,4910.0,0.186,982000.0,1430000.0,390.24
9548,0.00585,6.0,11760000.0,4910.0,0.219,897000.0,1375000.0,410.34999999999997
9549,0.00585,6.0,11760000.0,4992.0,0.232,811000.0,1314000.0,430.51
9550,0.00585,6.0,11760000.0,5003.0,0.264,723000.0,1256000.0,450.88
9551,0.00585,6.0,11760000.0,5003.0,0.268,634000.0,1186000.0,471.15999999999997
9552,0.00585,6.0,11760000.0,5003.0,0.291,542000.0,1081000.0,491.68999999999994
9553,0.00585,6.0,11760000.0,5003.0,0.333,448000.0,1031000.0,512.11
9554,0.00585,6.0,11760000.0,5003.0,0.351,351000.0,940000.0,532.45
9555,0.00585,6.0,11760000.0,5003.0,0.363,250000.0,837000.0,552.66
9556,0.00585,6.0,11760000.0,5003.0,0.385,142000.0,739000.0,572.8499999999999
9557,0.00585,6.0,11760000.0,5003.0,0.422,24000.0,647000.0,592.63
9558,0.0077,1.1,11760000.0,997.0,0.296,618000.0,1686000.0,474.76
9559,0.0077,1.1,11760000.0,997.0,0.289,613000.0,1663000.0,475.88
9560,0.00782,0.25,11760000.0,1018.0,-0.026,542000.0,4015000.0,491.68999999999994
9561,0.00782,0.25,11760000.0,1018.0,-0.016,448000.0,3371000.0,512.11
9562,0.00782,0.25,11760000.0,1504.0,-0.292,982000.0,7255000.0,390.24
9563,0.00782,0.25,11760000.0,1504.0,-0.275,893000.0,6460000.0,411.28999999999996
9564,0.00782,0.25,11760000.0,1504.0,-0.224,807000.0,6175000.0,431.43999999999994
9565,0.00782,0.25,11760000.0,1504.0,-0.196,723000.0,5607000.0,450.88
9566,0.00782,0.25,11760000.0,1504.0,-0.152,629000.0,5153000.0,472.28
9567,0.00782,0.25,11760000.0,1504.0,-0.119,547000.0,4660000.0,490.58
9568,0.00782,0.25,11760000.0,1504.0,-0.093,448000.0,3883000.0,512.11
9569,0.00782,0.25,11760000.0,1504.0,-0.048,351000.0,3409000.0,532.45
9570,0.00782,0.25,11760000.0,1990.0,-0.377,982000.0,8013000.0,390.24
9571,0.00782,0.25,11760000.0,1990.0,-0.344,902000.0,7368000.0,409.16999999999996
9572,0.00782,0.25,11760000.0,1990.0,-0.287,807000.0,6990000.0,431.43999999999994
9573,0.00782,0.25,11760000.0,1990.0,-0.246,719000.0,6422000.0,451.79999999999995
9574,0.00782,0.25,11760000.0,1990.0,-0.2,634000.0,5967000.0,471.15999999999997
9575,0.00782,0.25,11760000.0,1990.0,-0.156,542000.0,5387000.0,491.68999999999994
9576,0.00782,0.25,11760000.0,1990.0,-0.121,448000.0,4622000.0,512.11
9577,0.00782,0.25,11760000.0,1990.0,-0.081,351000.0,3903000.0,532.45
9578,0.00782,0.25,11760000.0,1990.0,-0.017,244000.0,3466000.0,553.8199999999999
9579,0.00782,0.25,11760000.0,3002.0,-0.196,542000.0,7009000.0,491.68999999999994
9580,0.00782,0.25,11760000.0,3002.0,-0.149,448000.0,6005000.0,512.11
9581,0.00782,0.25,11760000.0,3002.0,-0.107,351000.0,5114000.0,532.45
9582,0.00782,0.25,11760000.0,3002.0,-0.056,250000.0,4243000.0,552.66
9583,0.00782,1.65,11760000.0,2430.0,0.196,239000.0,1360000.0,554.79
9584,0.00782,1.65,11760000.0,2875.0,0.157,283000.0,1604000.0,546.18
9585,0.0079,0.895,11760000.0,964.0,0.222,818000.0,2291000.0,428.88
9586,0.0079,0.895,11760000.0,1440.0,0.215,334000.0,1872000.0,535.93
9587,0.0079,0.895,11760000.0,1950.0,0.201,139000.0,1616000.0,573.38
9588,0.0079,0.895,11760000.0,2800.0,0.099,252000.0,2279000.0,552.27
9589,0.0079,0.895,11760000.0,953.0,0.237,811000.0,2291000.0,430.51
9590,0.0079,0.895,11760000.0,1094.0,0.304,386000.0,1803000.0,525.21
9591,0.0079,0.895,11760000.0,1236.0,0.263,339000.0,1779000.0,534.91
9592,0.0079,0.895,11760000.0,1383.0,0.111,844000.0,2954000.0,422.79999999999995
9593,0.0079,0.895,11760000.0,1395.0,0.134,850000.0,3083000.0,421.39
9594,0.0079,0.895,11760000.0,1746.0,0.15,383000.0,2175000.0,525.8299999999999
9595,0.0079,0.895,11760000.0,2267.0,0.148,180000.0,1767000.0,565.94
9596,0.008,0.565,11760000.0,995.0,0.153,638000.0,2860000.0,470.25
9597,0.008,0.565,11760000.0,1001.0,0.201,441000.0,2396000.0,513.5999999999999
9598,0.008,0.565,11760000.0,1012.0,0.207,405000.0,2303000.0,521.23
9599,0.00787,1.453,11760000.0,2844.0,0.181,142000.0,1383000.0,572.8499999999999
9600,0.0077,1.555,11760000.0,1486.0,0.307,429000.0,1453000.0,516.15
9601,0.0077,1.555,11760000.0,1486.0,0.299,410000.0,1418000.0,520.17
9602,0.0077,1.555,11760000.0,1486.0,0.319,410000.0,1453000.0,520.17
9603,0.00783,1.65,11760000.0,1823.0,0.291,180000.0,1163000.0,565.94
9604,0.00782,1.65,11760000.0,2106.0,0.244,223000.0,1290000.0,557.8599999999999
9605,0.00782,1.65,11760000.0,2395.0,0.212,231000.0,1372000.0,556.3299999999999
9606,0.00782,1.65,11760000.0,2430.0,0.196,239000.0,1360000.0,554.79
9607,0.00782,1.65,11760000.0,2875.0,0.157,283000.0,1604000.0,546.18
9608,0.00782,1.65,11760000.0,2898.0,0.147,291000.0,1604000.0,544.5899999999999
9609,0.0079,1.65,11760000.0,3554.0,0.103,311000.0,1837000.0,540.5899999999999
9610,0.0079,1.65,11760000.0,4069.0,0.102,286000.0,1965000.0,545.5899999999999
9611,0.00792,1.65,11760000.0,4049.0,0.146,127000.0,1477000.0,575.51
9612,0.00792,1.65,11760000.0,4049.0,0.143,125000.0,1442000.0,575.8599999999999
9613,0.0079,1.65,11760000.0,4534.0,0.099,247000.0,1965000.0,553.24
9614,0.00795,2.0,11760000.0,985.0,0.296,1319000.0,1628000.0,309.49
9615,0.00795,2.0,11760000.0,985.0,0.298,1235000.0,1546000.0,329.71
9616,0.00795,2.0,11760000.0,985.0,0.31,1151000.0,1477000.0,349.88
9617,0.00795,2.0,11760000.0,985.0,0.318,1067000.0,1407000.0,369.99
9618,0.00795,2.0,11760000.0,985.0,0.329,978000.0,1325000.0,391.19
9619,0.00795,2.0,11760000.0,985.0,0.371,897000.0,1302000.0,410.34999999999997
9620,0.00795,2.0,11760000.0,985.0,0.384,828000.0,1256000.0,426.53999999999996
9621,0.00795,2.0,11760000.0,985.0,0.416,723000.0,1186000.0,450.88
9622,0.00795,2.0,11760000.0,985.0,0.443,634000.0,1135000.0,471.15999999999997
9623,0.00795,2.0,11760000.0,985.0,0.473,542000.0,1082000.0,491.68999999999994
9624,0.00795,2.0,11760000.0,985.0,0.485,446000.0,1004000.0,512.53
9625,0.00795,2.0,11760000.0,985.0,0.473,351000.0,898000.0,532.45
9626,0.00795,2.0,11760000.0,985.0,0.483,250000.0,810000.0,552.66
9627,0.00795,2.0,11760000.0,1495.0,0.182,1310000.0,2256000.0,311.65999999999997
9628,0.00795,2.0,11760000.0,1495.0,0.189,1235000.0,2163000.0,329.71
9629,0.00795,2.0,11760000.0,1495.0,0.186,1146000.0,2023000.0,351.08
9630,0.00795,2.0,11760000.0,1495.0,0.218,1065000.0,1953000.0,370.46999999999997
9631,0.00795,2.0,11760000.0,1495.0,0.224,985000.0,1849000.0,389.53
9632,0.00795,2.0,11760000.0,1495.0,0.225,895000.0,1721000.0,410.81999999999994
9633,0.00795,2.0,11760000.0,1495.0,0.242,813000.0,1628000.0,430.03999999999996
9634,0.00795,2.0,11760000.0,1495.0,0.204,811000.0,1558000.0,430.51
9635,0.00795,2.0,11760000.0,1495.0,0.21,723000.0,1442000.0,450.88
9636,0.00795,2.0,11760000.0,1495.0,0.242,638000.0,1372000.0,470.25
9637,0.00795,2.0,11760000.0,1495.0,0.268,542000.0,1279000.0,491.68999999999994
9638,0.00795,2.0,11760000.0,1495.0,0.293,444000.0,1174000.0,512.96
9639,0.00795,2.0,11760000.0,1495.0,0.321,346000.0,1086000.0,533.48
9640,0.00795,2.0,11760000.0,1495.0,0.347,250000.0,994000.0,552.66
9641,0.00795,2.0,11760000.0,2004.0,0.059,1321000.0,2744000.0,309.01
9642,0.00795,2.0,11760000.0,2004.0,0.09,1235000.0,2640000.0,329.71
9643,0.00795,2.0,11760000.0,2004.0,0.105,1151000.0,2512000.0,349.88
9644,0.00795,2.0,11760000.0,2004.0,0.115,1071000.0,2384000.0,369.03999999999996
9645,0.00795,2.0,11760000.0,2004.0,0.131,982000.0,2244000.0,390.24
9646,0.00795,2.0,11760000.0,2004.0,0.15,982000.0,2291000.0,390.24
9647,0.00795,2.0,11760000.0,2004.0,0.117,897000.0,2046000.0,410.34999999999997
9648,0.00795,2.0,11760000.0,2004.0,0.152,897000.0,2128000.0,410.34999999999997
9649,0.00795,2.0,11760000.0,2004.0,0.151,895000.0,2116000.0,410.81999999999994
9650,0.00795,2.0,11760000.0,2004.0,0.14,809000.0,1930000.0,430.96999999999997
9651,0.00795,2.0,11760000.0,2004.0,0.155,807000.0,1953000.0,431.43999999999994
9652,0.00795,2.0,11760000.0,2004.0,0.153,719000.0,1779000.0,451.79999999999995
9653,0.00795,2.0,11760000.0,2004.0,0.166,634000.0,1651000.0,471.15999999999997
9654,0.00795,2.0,11760000.0,2004.0,0.156,629000.0,1616000.0,472.28
9655,0.00795,2.0,11760000.0,2004.0,0.167,538000.0,1453000.0,492.56999999999994
9656,0.00795,2.0,11760000.0,2004.0,0.2,448000.0,1360000.0,512.11
9657,0.00795,2.0,11760000.0,2004.0,0.229,351000.0,1244000.0,532.45
9658,0.00795,2.0,11760000.0,2004.0,0.25,250000.0,1090000.0,552.66
9659,0.00795,2.0,11760000.0,2787.0,0.015,1148000.0,3186000.0,350.59999999999997
9660,0.00795,2.0,11760000.0,2787.0,0.035,1062000.0,3023000.0,371.19
9661,0.00795,2.0,11760000.0,2787.0,0.032,978000.0,2779000.0,391.19
9662,0.00795,2.0,11760000.0,2787.0,0.044,897000.0,2593000.0,410.34999999999997
9663,0.00795,2.0,11760000.0,2787.0,0.058,811000.0,2407000.0,430.51
9664,0.00795,2.0,11760000.0,2787.0,0.072,723000.0,2221000.0,450.88
9665,0.00795,2.0,11760000.0,2776.0,0.094,634000.0,2046000.0,471.15999999999997
9666,0.00795,2.0,11760000.0,2776.0,0.101,545000.0,1825000.0,491.02
9667,0.00795,2.0,11760000.0,2776.0,0.126,444000.0,1628000.0,512.96
9668,0.00795,2.0,11760000.0,2815.0,0.137,351000.0,1442000.0,532.45
9669,0.00795,2.0,11760000.0,2815.0,0.155,255000.0,1232000.0,551.69
9670,0.00805,0.5,11760000.0,994.0,0.208,351000.0,2396000.0,532.45
9671,0.00805,0.5,11760000.0,994.0,0.233,250000.0,2117000.0,552.66
9672,0.00805,0.5,11760000.0,994.0,0.272,136000.0,1849000.0,573.92
9673,0.00805,0.5,11760000.0,994.0,0.325,18000.0,1616000.0,593.56
9674,0.00805,0.5,11760000.0,1507.0,0.099,351000.0,2838000.0,532.45
9675,0.00805,0.5,11760000.0,1507.0,0.129,250000.0,2453000.0,552.66
9676,0.00805,0.5,11760000.0,1507.0,0.163,142000.0,2058000.0,572.8499999999999
9677,0.00805,0.5,11760000.0,1507.0,0.218,24000.0,1732000.0,592.63
9678,0.00805,0.5,11760000.0,2004.0,0.04,351000.0,3211000.0,532.45
9679,0.00805,0.5,11760000.0,2004.0,0.068,250000.0,2663000.0,552.66
9680,0.00805,0.5,11760000.0,2004.0,0.116,136000.0,2232000.0,573.92
9681,0.00805,0.5,11760000.0,2004.0,0.162,24000.0,1756000.0,592.63
9682,0.00805,0.5,11760000.0,2795.0,0.038,250000.0,3314000.0,552.66
9683,0.00805,0.5,11760000.0,2795.0,0.077,142000.0,2640000.0,572.8499999999999
9684,0.00805,0.5,11760000.0,2795.0,0.121,30000.0,1953000.0,591.7
9685,0.00805,0.5,11760000.0,3330.0,0.018,250000.0,3628000.0,552.66
9686,0.00805,0.5,11760000.0,3330.0,0.111,24000.0,2082000.0,592.63
9687,0.00805,1.0,11760000.0,1005.0,0.353,351000.0,1570000.0,532.45
9688,0.00805,1.0,11760000.0,1005.0,0.379,244000.0,1418000.0,553.8199999999999
9689,0.00805,1.0,11760000.0,1005.0,0.41,136000.0,1279000.0,573.92
9690,0.00805,1.0,11760000.0,1005.0,0.436,30000.0,1122000.0,591.7
9691,0.00805,1.0,11760000.0,1507.0,0.207,351000.0,1814000.0,532.45
9692,0.00805,1.0,11760000.0,1507.0,0.231,250000.0,1604000.0,552.66
9693,0.00805,1.0,11760000.0,1507.0,0.276,142000.0,1442000.0,572.8499999999999
9694,0.00805,1.0,11760000.0,1507.0,0.309,24000.0,1197000.0,592.63
9695,0.00805,1.0,11760000.0,2014.0,0.126,351000.0,2023000.0,532.45
9696,0.00805,1.0,11760000.0,2014.0,0.155,244000.0,1744000.0,553.8199999999999
9697,0.00805,1.0,11760000.0,2014.0,0.184,142000.0,1477000.0,572.8499999999999
9698,0.00805,1.0,11760000.0,2014.0,0.231,24000.0,1221000.0,592.63
9699,0.00805,1.0,11760000.0,2773.0,0.056,351000.0,2326000.0,532.45
9700,0.00805,1.0,11760000.0,2773.0,0.097,250000.0,2046000.0,552.66
9701,0.00805,1.0,11760000.0,2773.0,0.174,30000.0,1314000.0,591.7
9702,0.00805,1.0,11760000.0,3313.0,0.042,351000.0,2663000.0,532.45
9703,0.00805,1.0,11760000.0,3313.0,0.069,250000.0,2209000.0,552.66
9704,0.00805,1.0,11760000.0,3330.0,0.096,136000.0,1732000.0,573.92
9705,0.00805,1.0,11760000.0,3313.0,0.148,30000.0,1337000.0,591.7
9706,0.00805,2.0,11760000.0,999.0,0.463,351000.0,912000.0,532.45
9707,0.00805,2.0,11760000.0,999.0,0.464,250000.0,814000.0,552.66
9708,0.00805,2.0,11760000.0,999.0,0.485,142000.0,732000.0,572.8499999999999
9709,0.00805,2.0,11760000.0,999.0,0.474,24000.0,597000.0,592.63
9710,0.00805,2.0,11760000.0,1452.0,0.353,250000.0,985000.0,552.66
9711,0.00805,2.0,11760000.0,1452.0,0.385,142000.0,889000.0,572.8499999999999
9712,0.00805,2.0,11760000.0,1452.0,0.398,24000.0,737000.0,592.63
9713,0.00805,2.0,11760000.0,2009.0,0.236,351000.0,1279000.0,532.45
9714,0.00805,2.0,11760000.0,2009.0,0.251,244000.0,1110000.0,553.8199999999999
9715,0.00805,2.0,11760000.0,2009.0,0.293,147000.0,1017000.0,571.95
9716,0.00805,2.0,11760000.0,2009.0,0.327,24000.0,843000.0,592.63
9717,0.00805,2.0,11760000.0,2784.0,0.138,351000.0,1442000.0,532.45
9718,0.00805,2.0,11760000.0,2784.0,0.167,250000.0,1232000.0,552.66
9719,0.00805,2.0,11760000.0,2800.0,0.195,142000.0,1066000.0,572.8499999999999
9720,0.00805,2.0,11760000.0,2800.0,0.253,24000.0,924000.0,592.63
9721,0.00803,3.0,11760000.0,1015.0,0.476,351000.0,628000.0,532.45
9722,0.00803,3.0,11760000.0,1015.0,0.486,250000.0,568000.0,552.66
9723,0.00803,3.0,11760000.0,1010.0,0.47,142000.0,480000.0,572.8499999999999
9724,0.00803,3.0,11760000.0,1015.0,0.473,30000.0,407000.0,591.7
9725,0.00803,3.0,11760000.0,1465.0,0.377,351000.0,787000.0,532.45
9726,0.00803,3.0,11760000.0,1465.0,0.381,244000.0,689000.0,553.8199999999999
9727,0.00803,3.0,11760000.0,1465.0,0.395,142000.0,604000.0,572.8499999999999
9728,0.00803,3.0,11760000.0,1465.0,0.387,24000.0,464000.0,592.63
9729,0.00803,3.0,11760000.0,2014.0,0.274,351000.0,915000.0,532.45
9730,0.00803,3.0,11760000.0,2014.0,0.316,239000.0,839000.0,554.79
9731,0.00803,3.0,11760000.0,2014.0,0.316,142000.0,705000.0,572.8499999999999
9732,0.00803,3.0,11760000.0,2014.0,0.339,24000.0,581000.0,592.63
9733,0.00803,3.0,11760000.0,2798.0,0.188,351000.0,1075000.0,532.45
9734,0.00803,3.0,11760000.0,2798.0,0.223,250000.0,969000.0,552.66
9735,0.00803,3.0,11760000.0,2825.0,0.253,136000.0,836000.0,573.92
9736,0.00803,3.0,11760000.0,3187.0,0.188,351000.0,1221000.0,532.45
9737,0.00803,3.0,11760000.0,3187.0,0.194,250000.0,1030000.0,552.66
9738,0.00803,3.0,11760000.0,3330.0,0.222,142000.0,912000.0,572.8499999999999
9739,0.00803,3.0,11760000.0,3330.0,0.276,30000.0,804000.0,591.7
9740,0.00803,4.0,11760000.0,993.0,0.464,351000.0,452000.0,532.45
9741,0.00803,4.0,11760000.0,993.0,0.464,250000.0,402000.0,552.66
9742,0.00803,4.0,11760000.0,993.0,0.437,142000.0,332000.0,572.8499999999999
9743,0.00803,4.0,11760000.0,1509.0,0.378,351000.0,605000.0,532.45
9744,0.00803,4.0,11760000.0,1509.0,0.36,250000.0,517000.0,552.66
9745,0.00803,4.0,11760000.0,1509.0,0.359,142000.0,434000.0,572.8499999999999
9746,0.00803,4.0,11760000.0,1509.0,0.358,24000.0,343000.0,592.63
9747,0.00803,4.0,11760000.0,1992.0,0.31,351000.0,721000.0,532.45
9748,0.00803,4.0,11760000.0,1992.0,0.318,250000.0,632000.0,552.66
9749,0.00803,4.0,11760000.0,1992.0,0.319,142000.0,525000.0,572.8499999999999
9750,0.00803,4.0,11760000.0,1992.0,0.339,24000.0,430000.0,592.63
9751,0.00803,4.0,11760000.0,3313.0,0.198,346000.0,966000.0,533.48
9752,0.00803,4.0,11760000.0,3313.0,0.23,250000.0,873000.0,552.66
9753,0.00803,4.0,11760000.0,3346.0,0.27,147000.0,792000.0,571.95
9754,0.00803,6.0,11760000.0,999.0,0.456,763000.0,437000.0,441.65999999999997
9755,0.00803,6.0,11760000.0,999.0,0.464,679000.0,410000.0,460.95
9756,0.00803,6.0,11760000.0,999.0,0.477,588000.0,387000.0,481.48
9757,0.00803,6.0,11760000.0,999.0,0.439,496000.0,343000.0,501.76
9758,0.00803,6.0,11760000.0,1004.0,0.434,386000.0,302000.0,525.21
9759,0.00803,6.0,11760000.0,1004.0,0.43,336000.0,295000.0,535.52
